type,osm_id,name,amenity,latitude,longitude
way,785399687,Windsor Islamic Association Centre,place_of_worship,42.2743805,-83.031353
way,787320769,Temple Immanuel Intrdnmntl Church,place_of_worship,42.351897,-83.103848
way,787804076,Mount Zion Full Gospel Church,place_of_worship,42.3133639,-83.0313691
way,787808760,,place_of_worship,42.3177435,-83.0248171
way,787808878,First Baptist Church,place_of_worship,42.3151878,-83.030152
way,787808967,New Life Fellowship Church,place_of_worship,42.3143222,-83.0295869
way,787820317,Living Word Pentecostal Assembly,place_of_worship,42.3070035,-83.040056
way,787827837,Throne of Grace Church,place_of_worship,42.315498,-83.0407096
way,787830000,West Side Church of Christ,place_of_worship,42.2877363,-83.0504303
way,787831090,Redeemed Christian Church of God,place_of_worship,42.2959399,-83.0482289
way,787831948,St. Elias Antiochian Orthodox Church,place_of_worship,42.3016464,-83.0591136
way,787832773,,place_of_worship,42.3125632,-83.0550174
way,787837628,Rosary Chapel,place_of_worship,42.3072133,-83.0698569
way,787957471,St. John's Anglican Church,place_of_worship,42.2994764,-83.0767146
way,791860685,Third Baptist Church,place_of_worship,42.3635814,-83.0599029
way,793970698,Maranatha Christian Academy,school,42.2779821,-83.0254233
way,794061498,An-Noor Private School,school,42.2989248,-83.0344384
way,795753165,Waller Health Center,clinic,42.3568715,-83.062831
way,808207975,,clinic,42.3443844,-83.0633836
way,814931472,New Grace Missionary Baptist Church,place_of_worship,42.4051523,-83.0982065
way,815022195,,place_of_worship,42.3802325,-83.1688776
way,815056240,DMC Grand River Health Center,clinic,42.4072021,-83.2336128
way,816573075,Victory Baptist Church International,place_of_worship,42.3565698,-83.0936681
way,816576128,Newcenter Kingdom Hall of Jehovah's Witnesses,place_of_worship,42.3606948,-83.0898879
way,816906698,Detroit Community Health Connection,clinic,42.3571376,-83.0002709
way,816976555,St. Josaphat Roman Catholic Church,place_of_worship,42.3565508,-83.0525962
way,817259353,Detroit Behavioral Institute,clinic,42.3478248,-83.0549251
way,824941371,Karmanos Cancer Institute,clinic,42.3570183,-83.062097
way,825263959,Redeemed Missionary Baptist Church,place_of_worship,42.3761012,-83.0844197
way,826332170,"Belal Abdallah, MD Internal Medicine",doctors,42.3172948,-83.1940345
way,826625448,Ecumenical Theological Seminary,school,42.3444669,-83.0549694
way,830812279,Faith Way Assembly,place_of_worship,42.2551581,-83.2315524
way,836090564,Greater Shiloh Baptist Church,place_of_worship,42.348804,-83.050482
way,836246084,Nardin Park Community Church RCA,place_of_worship,42.3703034,-83.1323729
way,836786628,Gospel Chapel,place_of_worship,42.4104022,-82.9454851
way,836801117,Metropolitan Community Tabernacle,place_of_worship,42.424325,-82.9464078
way,839040032,,clinic,42.4084531,-82.9946709
way,844589018,Pelham Medical Center,clinic,42.2829794,-83.2312825
way,846818806,Dr. Loretta Haddad,doctors,42.2827224,-83.232045
way,852176826,New Foundation Christian Church,place_of_worship,42.4023525,-83.1508591
way,852176827,Blessed Ground International Ministries,place_of_worship,42.4027928,-83.1527021
way,852197791,Guiding Truth Missionary Baptist Church,place_of_worship,42.4001099,-83.1482293
way,853601727,Word of Truth Temple of Jesus Chrit,place_of_worship,42.4300785,-83.2054373
way,853616044,Pembroke Congregation Of Jehovah's Witnesses,place_of_worship,42.4358711,-83.2398994
way,854072324,Pentecostal Community Church,place_of_worship,42.3748372,-83.1507181
way,854072348,Great Faith Ministries International,place_of_worship,42.3724003,-83.1503627
way,854259584,New Saint Marks Missionary Baptist Church,place_of_worship,42.4421629,-83.2821608
way,855187613,Greater Ship of Zion Missionary Baptist Church,place_of_worship,42.3592591,-83.1527439
way,855463309,Harvest Christian Church,place_of_worship,42.4290536,-83.281772
way,855463317,Church of Detroit,place_of_worship,42.4290025,-83.2832252
way,856179507,God Land Unity Church,place_of_worship,42.3865202,-83.2627394
way,856474783,Park Urgent Care,clinic,42.2575149,-83.2028299
way,856569950,Principles of Faith Missionary Baptist Church,place_of_worship,42.4016515,-83.2018844
way,856915378,Restoration Fellowship Tabernacle,place_of_worship,42.4134746,-83.2180839
way,857312617,Redford Church of Christ,place_of_worship,42.4126664,-83.2569795
way,857582273,New Jerusalem Temple Missionary Baptist Church,place_of_worship,42.4014815,-83.213642
way,857918457,180 Church,place_of_worship,42.387169,-83.1813951
way,857918462,House of God Church,place_of_worship,42.3818381,-83.1779555
way,857967612,,clinic,42.3946142,-82.9849696
way,858637371,William Clay Ford Center for Athletic Medicine,clinic,42.3676891,-83.0773793
way,860887990,Calvary Presbyterian Church,place_of_worship,42.4305562,-83.2257924
way,862964655,Grace New Covenant Church,place_of_worship,42.4000424,-83.2649536
way,863212421,Mount Vernon Missionary Baptist Church,place_of_worship,42.399797,-83.247428
way,863564361,Leland Missionary Baptist Church,place_of_worship,42.4006143,-83.2621701
way,863837670,Fellowship of Love Missionary Baptist Church,place_of_worship,42.4076965,-83.2593369
way,864307805,Church of Christ Elmwood Park,place_of_worship,42.3460392,-83.0337817
way,866036994,St. Joseph Shrine,place_of_worship,42.3454165,-83.0356488
way,866050564,Warren Avenue Missionary Baptist Church,place_of_worship,42.3611559,-83.0522699
way,868104633,Silent Assembly of God,place_of_worship,42.4247457,-83.2585714
way,870457745,World Changer's International Ministries,place_of_worship,42.4426603,-83.2670857
way,871901337,DMC Northwest Women's Care,hospital,42.4426177,-83.26336
way,871911916,New Hope Tabernacle Church,place_of_worship,42.4401326,-83.2591774
way,877784889,Eber Memorial Baptist Church,place_of_worship,42.3861766,-83.2276963
way,877785009,Solomon's Cathedral,place_of_worship,42.3860396,-83.2340453
way,881109805,Bethel Temple Baptist Church,place_of_worship,42.3420742,-83.1122626
way,881640782,Bethany-Pembroke Chapel,place_of_worship,42.4369241,-83.249331
way,881998404,Greater Mount Huron Missionary Baptist Church,place_of_worship,42.3322208,-83.1061683
way,882178288,Community Christian Church,place_of_worship,42.4300618,-83.208663
way,884486238,Resurrection United Methodist Church,place_of_worship,42.3534108,-83.1768914
way,885191080,Greater Olivet Missionary Baptist Church,place_of_worship,42.4413368,-83.2203615
way,885343492,Detroit Unity Temple,place_of_worship,42.4197429,-83.1104625
way,885675948,Said Issa M.D.,doctors,42.3015277,-83.2660226
way,886027451,Detroit Premier Academy,school,42.3498333,-83.2065346
way,888671065,Baha'i Faith Detroit Center,place_of_worship,42.4361065,-83.200534
way,890567068,Greater Sonora Missionary Baptist Church Eagle Ministries,place_of_worship,42.3471239,-83.2242935
way,890568462,Beacon Lighthouse of Prayer,place_of_worship,42.3503936,-83.2126483
way,890853358,Gospel Tabernacle,place_of_worship,42.4338045,-83.2004074
way,890853366,Empowerment Worship Christian Center,place_of_worship,42.4323839,-83.2003366
way,890959067,Brightmoor Aldersgate United Methodist Church,place_of_worship,42.3903658,-83.2557873
way,890988208,Redeemed Christrian Church of God Cornerstone Bible Church,place_of_worship,42.418947,-83.2564912
way,890992854,Detroit Free Methodist Church,place_of_worship,42.4186553,-83.251468
way,891136880,Gethsemane Apostolic Church,place_of_worship,42.3817523,-83.2160225
way,892874594,Khansa Medical Center,doctors,42.3260875,-83.1683615
way,894303470,St Francis Cabrini Clinic,clinic,42.3295177,-83.0611685
way,894303471,St. Frances Cabrini Clinic,clinic,42.3295109,-83.0611673
way,894988381,,clinic,42.3882445,-83.1336596
way,895249952,St. Luke Missionary Baptist Church,place_of_worship,42.4153106,-83.2465083
way,895309301,Bushnell Congregational Church,place_of_worship,42.399057,-83.2175615
way,895608514,Tri-County Education Center,school,42.4502258,-83.1591028
way,896764059,Greater Concord Missionary Baptist Church,place_of_worship,42.4169537,-83.0565262
way,899490806,New Christian Liberty Church,place_of_worship,42.4032686,-83.2565024
way,899499555,Masjid As Salaam,place_of_worship,42.4006369,-83.2545897
way,899508323,Tabernacle of Faith Missionary Baptist Church,place_of_worship,42.400566,-83.2521569
way,899974705,Saint Hyacinth School,school,42.3696863,-83.0367091
way,900799000,New Destiny Church,place_of_worship,42.3997071,-83.2547273
way,900810576,People Of The Light Ministries,place_of_worship,42.3972003,-83.2561561
way,901240975,,school,42.2850042,-83.2876813
way,901240976,,school,42.2887407,-83.2818655
way,901544589,True Spirit of Love Missionary Baptist Church,place_of_worship,42.4155627,-83.2080983
way,902318614,Sierra Medical Group,clinic,42.3730661,-83.0719625
way,904207589,St. John's Presbyterian Church,place_of_worship,42.3400165,-83.0291737
way,905577415,New Center Community Mental Health,clinic,42.3576901,-83.1084322
way,905868897,Northwestern Community Baptist Church,place_of_worship,42.4003846,-83.2402284
way,906834809,,place_of_worship,42.3975499,-83.2416715
way,907775674,Citadel of Praise,place_of_worship,42.3941171,-83.239757
way,907775675,New St. Paul Head Start,school,42.3948462,-83.2396032
way,909791380,Covenant Community Care,clinic,42.3317882,-83.113711
way,910541381,Rosedale Park Baptist Church,place_of_worship,42.389484,-83.2377197
way,910914191,,school,42.2863142,-83.2651543
way,910914192,,school,42.2879056,-83.2684262
way,910914193,,school,42.300146,-83.2503092
way,911244778,Premier Medicine Urgent Care,clinic,42.3086005,-83.142809
way,911358813,,doctors,42.3120964,-83.2623628
way,911358814,,doctors,42.3121992,-83.2621909
way,913603181,,doctors,42.2922123,-83.2506807
way,914759634,Living Word Church,place_of_worship,42.415479,-83.2355366
way,914762700,Trinity Faith United Methodist Church,place_of_worship,42.4155504,-83.2366058
way,914798167,Central Baptist Church,place_of_worship,42.4008712,-83.2156249
way,915309682,,school,42.3344139,-83.0929349
way,916323566,Greater Prayer Tabernacle,place_of_worship,42.4149573,-83.2351546
way,916803326,Anderson Temple Missionary Baptist Church,place_of_worship,42.3865839,-83.2354417
way,921330321,Second Baptist Church,place_of_worship,42.3349282,-83.043078
way,923433391,New Risen Christ Ministries International,place_of_worship,42.4156048,-83.2293356
way,924411450,Institute for Population Health,clinic,42.3824449,-83.0820865
way,925271388,First Baptist Institutional Church,place_of_worship,42.429781,-83.2121825
way,925332106,Greater St. Matthew Baptist Church,place_of_worship,42.4018785,-83.1111275
way,926909889,Greater Missionary Baptist Church,place_of_worship,42.4055646,-83.0670598
way,927393034,Jehovah Unity Baptist Church,place_of_worship,42.4162634,-83.1866219
way,929421153,Adams-Young Elementary,school,42.4150291,-83.1748358
way,932218733,Downriver Vascular Institute,clinic,42.261676,-83.2162535
way,935404078,Greater Dequindre Church of God In Christ,place_of_worship,42.3394599,-83.0762691
way,935814395,Redeemer Presbyterian Church,place_of_worship,42.3483808,-83.0873997
way,942312857,Saint Paul Church of Christ Holiness,place_of_worship,42.415418,-83.214731
way,943394089,St. Paul Lutheran Church,place_of_worship,42.3021904,-83.2415382
way,943394090,DaVita Dialysis,clinic,42.304661,-83.2426065
way,943394092,DaVita at Home,clinic,42.304271,-83.2439825
way,943394100,Good Shepherd United Methodist Church,place_of_worship,42.3003145,-83.2441415
way,943938055,Greater Community Baptist Church,place_of_worship,42.4088472,-83.2100201
way,944785680,Full Gospel Opendoor Assembly,place_of_worship,42.4089338,-83.2007195
way,944809056,Lighthouse Cathedral,place_of_worship,42.4090758,-83.2041275
way,945772718,Unity Temple of the Apostolic Faith,place_of_worship,42.4197316,-83.160149
way,950207060,New Bright Star Missionary Baptist Church,place_of_worship,42.4232373,-83.1415519
way,953031705,New Mt. Olive Primitive Baptist Church,place_of_worship,42.3776819,-83.1341975
way,953031713,Russell Woods Church of Christ,place_of_worship,42.3753009,-83.1317761
way,953031748,First Glory Missionary Baptist Church,place_of_worship,42.379468,-83.1338033
way,953035480,Broadstreet Presbyterian Church,place_of_worship,42.3786341,-83.1342194
way,964635071,Straight Gate International Church,place_of_worship,42.3705688,-83.1422214
way,965205140,,school,42.2697352,-83.1914905
way,965669542,Popoff Family Health Center,clinic,42.3772416,-82.9834417
way,965671426,God's Way Missionary Baptist Church,place_of_worship,42.38829,-83.0087846
way,971405715,Dunamis Outreach Ministries,place_of_worship,42.3839804,-83.197591
way,974108710,Church of the New Covenant,place_of_worship,42.4102433,-83.1354641
way,974404623,Saint Agnes School,school,42.3666569,-83.0938415
way,979339052,,clinic,42.3864294,-83.2164637
way,981385981,First Spanish Baptist Church,place_of_worship,42.3272409,-83.1179638
way,982296557,Beaumont Internal Medicine,clinic,42.3225648,-83.2107066
way,984733248,Universal Triumph The Dominion of God Church,place_of_worship,42.3632269,-83.0876219
way,984733251,New Order Missionary Baptist Church,place_of_worship,42.3628277,-83.0880006
way,988037925,People's Community Church,place_of_worship,42.3788402,-83.0797092
way,992131702,Baitul Islam Mosque,place_of_worship,42.3870334,-83.0394819
way,992953704,Calvary Tabernacle of Detroit,place_of_worship,42.3551355,-83.196483
way,996674223,Covenant House Academy,school,42.3353613,-83.0882534
way,996685658,Northeast Integrated Health,clinic,42.3787505,-82.9639327
way,1003085639,Family Medicine,clinic,42.2554734,-83.2089491
way,1003168715,New Light Recovery Center,clinic,42.4179798,-83.1074659
way,1003266709,,place_of_worship,42.3935998,-83.0523154
way,1007158822,Healing for the People Ministries,place_of_worship,42.430065,-83.2082046
way,1011288148,,place_of_worship,42.4130514,-83.2470761
way,1011595455,Cathedral of the Most Blessed Sacrament,place_of_worship,42.3886324,-83.0848268
way,1012317955,Grace Episcopal Church,place_of_worship,42.3699905,-83.0957299
way,1013189250,Leviticus Missionary Baptist Church,place_of_worship,42.3634896,-83.1381304
way,1013205196,Israel Baptist Church,place_of_worship,42.3679992,-83.0265411
way,1013780034,,clinic,42.3886353,-82.9179451
way,1013827388,Clinton Street Greater Bethlehem Temple,place_of_worship,42.3759711,-83.1142619
way,1013827395,Jehovah's Witness Linwood Congregation,place_of_worship,42.3746924,-83.1171978
way,1013884514,Harper Avenue Church of God in Christ,place_of_worship,42.3589149,-83.0322413
way,1013885763,New Harmony Baptist Church,place_of_worship,42.3554158,-83.0180615
way,1014941690,Renaissance Medical Center East,clinic,42.3680071,-83.0024528
way,1014941693,,clinic,42.3681986,-83.0021058
way,1014943852,Detroit Collegiate High School,school,42.3564823,-83.0259808
way,1014970779,Detroit Enterprise Academy,school,42.3685347,-82.9729323
way,1017253392,Detroit Worship Center,place_of_worship,42.3874811,-82.9508699
way,1018292300,Saint Clare of Montefalco Catholic Church,place_of_worship,42.3914204,-82.929041
way,1018305866,Mount Calvary Lutheran Church,place_of_worship,42.4273101,-82.974734
way,1018305867,Mount Calvary Lutheran School,school,42.4273089,-82.9740532
way,1018305871,Saint Jude School,school,42.4360925,-82.957454
way,1018307828,House of Life Church,place_of_worship,42.3851628,-82.9607893
way,1018319404,Baptist Hill Missionary Baptist Church,place_of_worship,42.3956223,-83.0080602
way,1018324238,New Calvary Baptist Church,place_of_worship,42.3665379,-83.0189788
way,1020901613,William Memorial Baptist Church,place_of_worship,42.3844532,-83.1154718
way,1022371588,New Saint Peter Baptist Church,place_of_worship,42.373145,-83.0939004
way,1022658978,Grosse Pointe Unitarian Church,place_of_worship,42.3860039,-82.9116155
way,1023018983,Saint Gregory Parish,place_of_worship,42.4009228,-83.1360963
way,1023039371,Healing Spring Missionary Baptist Church,place_of_worship,42.3951436,-83.1017454
way,1023785394,St Catherine's Temple Prophecy Church,place_of_worship,42.390564,-83.1207014
way,1023785396,,place_of_worship,42.3934577,-83.114347
way,1023785399,,place_of_worship,42.3847543,-83.1279402
way,1024110336,Sonora Missionary Baptist Church,place_of_worship,42.368368,-83.009377
way,1024254972,Faith Church,place_of_worship,42.3733387,-82.9421985
way,1024261397,Touching Lives for Jesus Ministries Church,place_of_worship,42.384405,-82.9472837
way,1024269177,Saint Ambrose Catholic Church,place_of_worship,42.3763534,-82.9389769
way,1024339069,Enon Tabernacle Missionary Baptist Church,place_of_worship,42.3563701,-83.1092892
way,1024873370,Grace CME Church,place_of_worship,42.4179342,-83.1107
way,1024873375,Esther's House Ministries,place_of_worship,42.4178978,-83.1120947
way,1025044970,Saint Paul Apostolic Temple Church,place_of_worship,42.4190066,-83.1150181
way,1025058978,Joseph Campau Avenue Church of God in Christ,place_of_worship,42.4213374,-83.0733871
way,1025348153,Hartford Memorial Baptist Church,place_of_worship,42.428768,-83.1833783
way,1025384810,Gospel Temple Baptist Church,place_of_worship,42.4229818,-83.1603444
way,1025384818,World Class Ministries,place_of_worship,42.4253547,-83.1604828
way,1025539885,Scotsdale Women's Medical Clinic,clinic,42.4294822,-83.232479
way,1025955261,,place_of_worship,42.3675214,-83.0939449
way,1026412686,Peace & Goodwill Baptist Church,place_of_worship,42.4269958,-82.9244579
way,1027086455,New Greater Oregon Saint John Baptist Church,place_of_worship,42.3518392,-83.1658602
way,1027088582,Fountain Of Life And Praise Church,place_of_worship,42.352526,-83.1531442
way,1027088583,,school,42.3533882,-83.153181
way,1027105276,,place_of_worship,42.3342181,-83.1181122
way,1027105277,,place_of_worship,42.3344005,-83.1172657
way,1027105307,Carter Metropolitan Church,place_of_worship,42.3445204,-83.1069414
way,1027135674,Browns Chapel MIssionary Baptist Church,place_of_worship,42.3920325,-82.9674731
way,1027135678,Bibleway Deliverance Evangelistic Center,place_of_worship,42.3947466,-82.9618037
way,1027193762,Sanctuary Missionary Baptist Church,place_of_worship,42.3912217,-83.1410571
way,1027193764,Garden of Faith Baptist Church,place_of_worship,42.3911346,-83.1413591
way,1028559324,Holy Cross Lutheran Church,place_of_worship,42.3915885,-83.1967639
way,1028662750,Saint Brendans School,school,42.4249965,-82.945904
way,1028777835,Grace Community Church,place_of_worship,42.4242566,-82.9260663
way,1028777836,Salem Memorial Church,place_of_worship,42.4221669,-82.9250171
way,1033867754,Ark Grove Baptist Church,place_of_worship,42.3555896,-83.0378516
way,1034025835,Berea Saint Paul's United Methodist Church of Highland Park,place_of_worship,42.4109514,-83.1164297
way,1034630090,Masjid Wali Muhammad,place_of_worship,42.3816869,-83.1145947
way,1035227971,Zion Hope Baptist Church,place_of_worship,42.375377,-83.012608
way,1035416485,Saint Michael's Ukrainian Catholic Church,place_of_worship,42.3361722,-83.185872
way,1035416493,Chase Medical Center,clinic,42.3350059,-83.1864561
way,1035420096,Saint John's Ukrainian Catholic Church,place_of_worship,42.3286866,-83.1239481
way,1035422335,Immaculate Conception Ukrainian Byzantine Catholic Church,place_of_worship,42.4047009,-83.0603249
way,1035831571,The New Creation Church of the Apostolic Faith,place_of_worship,42.4082437,-83.1985879
way,1035859354,Conventional Baptist Church,place_of_worship,42.3612438,-82.9989894
way,1036027132,Faith Outreach Tabernacle,place_of_worship,42.3946153,-83.1980232
way,1036436231,Outer Drive Faith Lutheran Church,place_of_worship,42.4208269,-83.1745578
way,1037286564,East Side Church of God,place_of_worship,42.3552988,-83.0298222
way,1037458626,Pilgrim Star Baptist Church,place_of_worship,42.354508,-83.0899859
way,1038059483,Life Church,place_of_worship,42.3872684,-83.1385311
way,1038059486,Spirit & Truth Christian Ministries,place_of_worship,42.3875002,-83.1377458
way,1038059508,Greater Quinn A.M.E. Church,place_of_worship,42.3964618,-83.1136587
way,1038059510,,clinic,42.3963476,-83.1099204
way,1038065922,,place_of_worship,42.4164527,-83.1049937
way,1038065923,,place_of_worship,42.4161308,-83.1050345
way,1040947936,,school,42.3294829,-83.2635763
way,1042097265,People's United Methodist Church,place_of_worship,42.4336343,-83.1993645
way,1042791371,Resurrection Lutheran Church,place_of_worship,42.4491062,-82.9427544
way,1042959561,Albanian Islamic Center,place_of_worship,42.4343765,-82.9230605
way,1047455979,Springhill Missionary Baptist Church,place_of_worship,42.4332213,-83.199553
way,1047479967,City Urgent Care & Telemedicine,clinic,42.4308666,-83.1787064
way,1047728047,Christ Resurrection Missionary Baptist Church,place_of_worship,42.3900711,-83.1086303
way,1047728088,Greater Philadelphia Tabernacle Church of God in Christ,place_of_worship,42.4032059,-83.1097752
way,1047735400,Flowery Mountain Baptist Church,place_of_worship,42.3941578,-83.122422
way,1047735401,Kaleo Apostolic Church,place_of_worship,42.3939665,-83.1229861
way,1047735460,New Mount David Baptist Church,place_of_worship,42.386604,-83.1096426
way,1047735472,New Hope City Church of God in Christ,place_of_worship,42.3940246,-83.1159299
way,1047735480,Evangelical Church of God,place_of_worship,42.3939849,-83.1167314
way,1047738261,The Community Church of Christ,place_of_worship,42.3771616,-83.1254917
way,1047738262,Christian Community Baptist Church,place_of_worship,42.379453,-83.127458
way,1047739575,,school,42.400699,-83.1174316
way,1047739576,,school,42.4005827,-83.1177636
way,1049137664,Open Door Baptist Church,place_of_worship,42.3260308,-83.1195406
way,1049461202,Solid Rock Assembly of God,place_of_worship,42.4348677,-82.9760104
way,1049811796,Second Chapel Hill Missionary Baptist Church East,place_of_worship,42.433757,-82.9796377
way,1050511320,,place_of_worship,42.3882854,-83.1977357
way,1050539212,Saints Peter & Paul Orthodox Christian Cathedral,place_of_worship,42.3287095,-83.1198399
way,1050612471,New Silver Star Missionary Baptist Church,place_of_worship,42.3710435,-83.0202029
way,1050775729,Tabernacle Missionary Baptist Church,place_of_worship,42.3492892,-83.1193742
way,1050775731,Aijalon Baptist Church,place_of_worship,42.3516133,-83.1194422
way,1050851175,Greater Ecclesia Temple,place_of_worship,42.3678462,-83.1704235
way,1050879482,Greater St. Paul Baptist Church,place_of_worship,42.4476932,-82.9701586
way,1050879484,Shiloh Chapel Church of God,place_of_worship,42.4457733,-82.9695681
way,1051151564,Grace Chapel Church,place_of_worship,42.3593872,-83.1612766
way,1051151575,Gate to Glory Apostolic Church,place_of_worship,42.359188,-83.1601486
way,1051151592,Northwest Church of Christ,place_of_worship,42.3619914,-83.1568449
way,1051151614,Power of the Word Ministries,place_of_worship,42.3649088,-83.1536117
way,1051151617,St John's Lutheran Church,place_of_worship,42.3644993,-83.1552181
way,1051718439,Eastborn Medical Group,doctors,42.3182303,-83.1904947
way,1051718446,Springwells Church,place_of_worship,42.3186775,-83.1890332
way,1054715827,New Canaan Church of God in Christ,place_of_worship,42.366234,-83.1444445
way,1055105486,St. Cecilia Catholic Church,place_of_worship,42.3721832,-83.1398186
way,1056019858,First Fellowship Baptist Church,place_of_worship,42.3567034,-83.0905395
way,1056527293,Christian Family Ministries,place_of_worship,42.3588804,-83.0934957
way,1056529992,Crosspoint Freewill Baptist Church,place_of_worship,42.2720602,-83.194927
way,1056535383,Landmark Church of God in Christ,place_of_worship,42.4457484,-83.1025183
way,1057873051,Greater Saint John Missionary Church,place_of_worship,42.3523707,-83.1263045
way,1057873052,Ark of Deliverance Revival Center,place_of_worship,42.3520964,-83.1251539
way,1061795169,Bethel Friendship Missionary Baptist Church,place_of_worship,42.3983124,-83.0955866
way,1061795178,New Mt. Moriah Baptist Church,place_of_worship,42.4013994,-83.0935969
way,1062990290,,school,42.2579482,-83.1783216
way,1065551562,Third Latin American Baptist Church,place_of_worship,42.3321282,-83.1283501
way,1065551563,Benediction Pentecostal Church of God,place_of_worship,42.3318227,-83.1281445
way,1065600787,Pentecostal Church of the Eternal Rock,place_of_worship,42.3250221,-83.1400435
way,1065600793,Our Lady of Guadalupe,place_of_worship,42.3272711,-83.134486
way,1070389583,Hill's Chapel,place_of_worship,42.3575848,-83.0971957
way,1072341435,Celestial Church of Christ,place_of_worship,42.3517217,-83.1405807
way,1072341437,SION National Church,place_of_worship,42.3522205,-83.1403388
way,1078572539,East Bethelehem Lutheran Church,place_of_worship,42.4403172,-83.0432895
way,1079782417,United House of Prayer For All People,place_of_worship,42.3692657,-83.1206773
way,1081789808,,clinic,42.3583742,-83.1093131
way,1081789809,New Center Community Mental Health,clinic,42.3586594,-83.1093689
way,1088305158,,place_of_worship,42.4477996,-83.2077181
way,1088706929,St. Luke Church,place_of_worship,42.4019208,-83.1097195
way,1091867358,Greater Metropolitan Church of God in Christ,place_of_worship,42.4267307,-83.160489
way,1091867363,Greater Harvest Ministries Church of God in Christ,place_of_worship,42.4299457,-83.1612262
way,1091867366,Beulah Grove Baptist Church,place_of_worship,42.427344,-83.1611689
way,1092238639,Living Waters Church,place_of_worship,42.3657996,-83.1868425
way,1092238664,New Mount Pisgah Missionary Baptist Church,place_of_worship,42.3733034,-83.1794263
way,1092239709,Temple of Faith Baptist Church,place_of_worship,42.3648561,-83.2008721
way,1092609469,New Corinth Missionary Baptist Church,place_of_worship,42.3734058,-83.1520493
way,1093267791,El Shaddai Missionary Baptist Church,place_of_worship,42.375649,-83.156799
way,1093267792,Body of Christ Christian Center (Closed),place_of_worship,42.3755948,-83.1543922
way,1093267793,Greater Southern Metropolitan Baptist Church,place_of_worship,42.3814943,-83.1485519
way,1093367692,Greenfield Avenue Church of God,place_of_worship,42.4379013,-83.19981
way,1093369870,Genesis New Beginnings Church,place_of_worship,42.430072,-83.2071707
way,1093988114,Victory Fellowship Church,place_of_worship,42.4096493,-83.1742688
way,1093988115,Detroit Center Seventh-day Adventist Church,place_of_worship,42.4096568,-83.1738947
way,1096318412,,school,42.2615657,-83.2326941
way,1097714972,,school,42.3348068,-83.288783
way,1099755417,Rightway Baptist Church,place_of_worship,42.3435458,-83.1012424
way,1099939908,,school,42.3263136,-83.1842531
way,1099958234,,school,42.3368505,-83.1780861
way,1100642335,,school,42.4488638,-82.9263507
way,1107145593,Bailey Cathedral Church of God in Christ,place_of_worship,42.4241025,-83.1432611
way,1107145594,Mayflower Congregational United Church of Christ,place_of_worship,42.4240957,-83.1443877
way,1107148168,Glory and Praise Tabernacle Church of God in Christ,place_of_worship,42.413184,-83.1702049
way,1107148169,Faith Reconciliation Tabernacle Center,place_of_worship,42.4134021,-83.1702187
way,1111547279,Soul Deliverance Church,place_of_worship,42.4196689,-83.0074927
way,1112312525,New Visions Missionary Baptist Church,place_of_worship,42.3586535,-83.1869861
way,1115801487,City Temple Seventh Day Adventist Church,place_of_worship,42.3639357,-83.1261522
way,1115811567,New Life Missionary Baptist Church of Detroit,place_of_worship,42.3894037,-83.0219491
way,1115863815,Anderson Memorial Church of God in Christ,place_of_worship,42.4244129,-83.0727345
way,1115863816,Zoar Evangelical Lutheran Church,place_of_worship,42.4237435,-83.0727472
way,1116019278,Conant Ave United Methodist Church,place_of_worship,42.4299061,-83.0711112
way,1116380024,Fraternite Notre Dame,place_of_worship,42.4174055,-83.0229955
way,1116958279,Spiritlove Ministries International,place_of_worship,42.4101093,-83.1462921
way,1116958289,People's Community Apostolic Church,place_of_worship,42.4096109,-83.1471797
way,1118108111,St John Paul II Parish,place_of_worship,42.4143714,-83.044316
way,1118988596,New Christ Temple Church of God in Christ,place_of_worship,42.4134088,-82.9650781
way,1118988597,Glory To God Christian Church,place_of_worship,42.4172457,-82.9645508
way,1119467327,Tehillim Church of God in Christ,place_of_worship,42.4165263,-83.1661648
way,1119467330,Greater Emmanuel Missionary Baptist Church,place_of_worship,42.4169854,-83.1665895
way,1119467334,New Mount Olive Church,place_of_worship,42.4166016,-83.1644025
way,1119467340,Christ Cathedral of Truth,place_of_worship,42.4166533,-83.1627534
way,1119467341,Christian Inn Missionary Baptist Church,place_of_worship,42.4166414,-83.1630705
way,1121011155,Silver Star Baptist Church,place_of_worship,42.4072968,-82.9824256
way,1121011174,The Fountain of Truth Christian Center,place_of_worship,42.411314,-82.9694632
way,1121011178,,place_of_worship,42.4107654,-82.9689299
way,1121011187,Impact Church,place_of_worship,42.4069178,-82.9765756
way,1121034272,Hill of Calvary Missionary Baptist Church,place_of_worship,42.3865968,-82.9895797
way,1121046683,Cornerstone Apostolic Church,place_of_worship,42.4450044,-83.1611797
way,1121046691,Indiana Avenue Church of God in Christ,place_of_worship,42.4444138,-83.1595986
way,1121046692,Steadfast Baptist Church,place_of_worship,42.4447902,-83.1573891
way,1121068499,Hanley International Academy,school,42.3859358,-83.0537746
way,1121460566,Galilee Missionary Baptist Church,place_of_worship,42.4367343,-83.0135997
way,1124193636,St. Matthew AME Church,place_of_worship,42.3723329,-83.1243407
way,1124193637,Willow Grove Missionary Baptist Church,place_of_worship,42.3730397,-83.1236988
way,1124226870,Greater Liberty Tabernacle Church of God in Christ,place_of_worship,42.3702933,-83.1331498
